Name;price;URL;type
Black Jack Glenat 02;5.0;https://www.todoconsolas.com/manga/9779-manga_black_jack_glenat_02_po79035-9788484499985.html;Manga
Black Jack Glenat 04;5.0;https://www.todoconsolas.com/manga/82438-manga_black_jack_glenat_04_po130133-9788483571194.html;Manga
Black Jack Glenat 07;5.0;https://www.todoconsolas.com/manga/77497-manga_black_jack_glenat_07_po126116-9788483573334.html;Manga
Black Lagoon Norma 03;5.5;https://www.todoconsolas.com/manga/3093-manga_black_lagoon_norma_03_po27219-9788498148916.html;Manga
Black Torch Norma 05;4.5;https://www.todoconsolas.com/manga/142491-manga_black_torch_norma_05_po183062-9788467936018.html;Manga
Blade Girl La Paratleta Yermo 01;4.0;https://www.todoconsolas.com/manga/107883-manga_blade_girl_la_paratleta_yermo_01_po151732-9788419296191.html;Manga
Blanc TomoDomo 02;4.0;https://www.todoconsolas.com/manga/128360-manga_blanc_tomodomo_02_po170627-9788418739200.html;Manga
Bleach 01;2.0;https://www.todoconsolas.com/manga/1053-manga_bleach_01_po17384-9788484499763.html;Manga
Bleach 02;2.5;https://www.todoconsolas.com/manga/1054-manga_bleach_02_po17385-9788484499770.html;Manga
Bleach 03;2.5;https://www.todoconsolas.com/manga/1055-manga_bleach_03_po17386-9788484499787.html;Manga
Bleach 04;3.0;https://www.todoconsolas.com/manga/2431-manga_bleach_04_po17387-9788484499794.html;Manga
Bleach 05;3.5;https://www.todoconsolas.com/manga/2432-manga_bleach_05_po17388-9788484499862.html;Manga
Bleach 06;3.5;https://www.todoconsolas.com/manga/2252-manga_bleach_06_po17389-9788484499879.html;Manga
Bleach 07;2.5;https://www.todoconsolas.com/manga/2253-manga_bleach_07_po17390-9788483570272.html;Manga
Bleach 08;3.5;https://www.todoconsolas.com/manga/2796-manga_bleach_08_po17391-9788483570630.html;Manga
Bleach 09;3.5;https://www.todoconsolas.com/manga/2254-manga_bleach_09_po17392-9788483570791.html;Manga
Bleach 10;3.5;https://www.todoconsolas.com/manga/2653-manga_bleach_10_po17393-9788483571057.html;Manga
Bleach 11;3.5;https://www.todoconsolas.com/manga/2797-manga_bleach_11_po17394-9788483571385.html;Manga
Bleach 14;3.5;https://www.todoconsolas.com/manga/3061-manga_bleach_14_po17397-9788483572535.html;Manga
Bleach 30;4.5;https://www.todoconsolas.com/manga/2267-manga_bleach_30_po17413-9788483575864.html;Manga
Blood Lad Norma 01;3.0;https://www.todoconsolas.com/manga/5798-manga_blood_lad_norma_01_po35772-9788467911534.html;Manga
Blood Moon Norma 01;4.0;https://www.todoconsolas.com/manga/112992-manga_blood_moon_norma_01_po156393-9788467947977.html;Manga
Blood Rain 02;3.5;https://www.todoconsolas.com/manga/5295-manga_blood_rain_02_po31971-9789875625945.html;Manga
Blood+ Norma 01;4.0;https://www.todoconsolas.com/manga/6952-manga_blood__norma_01_po46885-9788498474442.html;Manga
Bloom Into You Planeta 01;4.5;https://www.todoconsolas.com/manga/111799-manga_bloom_into_you_planeta_01_po155261-9788491736684.html;Manga
Bloom Into You Planeta 05;5.0;https://www.todoconsolas.com/manga/152018-manga_bloom_into_you_planeta_05_po191821-9788413410333.html;Manga
Bloom Into You Planeta 06;5.0;https://www.todoconsolas.com/manga/152011-manga_bloom_into_you_planeta_06_po191823-9788413410340.html;Manga
Bloom Into You Planeta 07;5.0;https://www.todoconsolas.com/manga/152014-manga_bloom_into_you_planeta_07_po191824-9788413410357.html;Manga
Blue Dragon Ral Grad 01;3.0;https://www.todoconsolas.com/manga/5344-manga_blue_dragon_ral_grad_01_po32229-9788483575482.html;Manga
Blue Dragon Ral Grad 02;3.0;https://www.todoconsolas.com/manga/25318-manga_blue_dragon_ral_grad_02_po32230-9788483575499.html;Manga
Blue Dragon Ral Grad 03;3.0;https://www.todoconsolas.com/manga/24155-manga_blue_dragon_ral_grad_03_po32231-9788483575505.html;Manga
Blue Exorcist Norma 02;3.0;https://www.todoconsolas.com/manga/3147-manga_blue_exorcist_norma_02_po26723-9788467906400.html;Manga
Blue Exorcist Norma 03;3.0;https://www.todoconsolas.com/manga/17421-manga_blue_exorcist_norma_03_po27700-9788467907315.html;Manga
Blue Exorcist Norma 04;3.0;https://www.todoconsolas.com/manga/3162-manga_blue_exorcist_norma_04_po27699-9788467908114.html;Manga
Blue Exorcist Norma 05;4.0;https://www.todoconsolas.com/manga/15915-manga_blue_exorcist_norma_05_po27701-9788467908800.html;Manga
Blue Exorcist Norma 21;5.0;https://www.todoconsolas.com/manga/142756-manga_blue_exorcist_norma_21_po183246.html;Manga
Blue Period MilkyWay 01;5.0;https://www.todoconsolas.com/manga/107897-manga_blue_period_milkyway_01_po151730-9788417820619.html;Manga
Blue Period MilkyWay 02;5.0;https://www.todoconsolas.com/manga/107888-manga_blue_period_milkyway_02_po151731-9788417820817.html;Manga
Blue Period MilkyWay 03;5.0;https://www.todoconsolas.com/manga/134967-manga_blue_period_milkyway_03_po176537-9788417820954.html;Manga
Blue Period MilkyWay 04;5.0;https://www.todoconsolas.com/manga/136726-manga_blue_period_milkyway_04_po177990-9788418222184.html;Manga
Blue Period MilkyWay 05;5.5;https://www.todoconsolas.com/manga/151438-manga_blue_period_milkyway_05_po191274-9788418222429.html;Manga
Blue Phobia Planeta;9.95;https://www.todoconsolas.com/manga/94584-manga_blue_phobia_planeta_po140082-9788491749028.html;Manga
BlueLock Planeta 01;3.0;https://www.todoconsolas.com/manga/88966-manga_bluelock_planeta_01_po135483-9788411123747.html;Manga
Bluelock Planeta 02;4.5;https://www.todoconsolas.com/manga/115732-manga_bluelock_planeta_02_po148418-9788411123754.html;Manga
Bluelock Planeta 03;4.5;https://www.todoconsolas.com/manga/115749-manga_bluelock_planeta_03_po158421-9788411123785.html;Manga
Bluelock Planeta 04;5.5;https://www.todoconsolas.com/manga/115744-manga_bluelock_planeta_04_po158412-9788411123808.html;Manga
Bluelock Planeta 08;5.5;https://www.todoconsolas.com/manga/115751-manga_bluelock_planeta_08_po158423-9788411123891.html;Manga
Bobobo Planeta 03;3.5;https://www.todoconsolas.com/manga/15504-manga_bobobo_planeta_03_po22430-9788467445466.html;Manga
Bobobo PROMO Planeta 01;1.0;https://www.todoconsolas.com/manga/116684-manga_bobobo_promo_planeta_01_po159505-9788468479521.html;Manga
Bokko Ponent Moon 02;4.5;https://www.todoconsolas.com/manga/43106-manga_bokko_ponent_moon_02_po53262-9788496427686.html;Manga
Bokko Ponent Moon 04;4.5;https://www.todoconsolas.com/manga/43104-manga_bokko_ponent_moon_04_po53264-9788496427754.html;Manga
Bokko Ponent Moon 05;4.5;https://www.todoconsolas.com/manga/43103-manga_bokko_ponent_moon_05_po53265-9788496427808.html;Manga
Bokko Ponent Moon 07;4.5;https://www.todoconsolas.com/manga/43101-manga_bokko_ponent_moon_07_po53267-9788496427907.html;Manga
Bokko Ponent Moon 08;4.5;https://www.todoconsolas.com/manga/43100-manga_bokko_ponent_moon_08_po53268-9788492444045.html;Manga
Bokko Ponent Moon 09;4.5;https://www.todoconsolas.com/manga/43099-manga_bokko_ponent_moon_09_po53269-9788492444069.html;Manga
Bokko Ponent Moon 10;4.5;https://www.todoconsolas.com/manga/43098-manga_bokko_ponent_moon_10_po53270-9788492444090.html;Manga
Boruto Naruto Next Generations Planeta 01;1.0;https://www.todoconsolas.com/manga/52809-manga_boruto_naruto_next_generations_planeta_01_po108437-9788491730439.html;Manga
Boruto Naruto Next Generations Planeta 02;4.5;https://www.todoconsolas.com/manga/80450-manga_boruto_naruto_next_generations_planeta_02_po128587-9788491730446.html;Manga
Boruto Naruto Next Generations Planeta 08;4.5;https://www.todoconsolas.com/manga/75542-manga_boruto_naruto_next_generations_planeta_08_po124571-9788413410524.html;Manga
Boruto Naruto Next Generations Promo Planeta 01;1.0;https://www.todoconsolas.com/manga/159361-manga_boruto_naruto_next_generations_promo_planeta_01_po198552-9788413414980.html;Manga
Boy S Abyss MilkyWay 01;4.5;https://www.todoconsolas.com/manga/132435-manga_boy_s_abyss_milkyway_01_po174533-9788418788697.html;Manga
Boys Run The Riot Planeta 01;4.5;https://www.todoconsolas.com/manga/163249-manga_boys_run_the_riot_planeta_01_po202197-9788411125635.html;Manga
Brain Powerd Ivrea 04;3.0;https://www.todoconsolas.com/manga/43849-manga_brain_powerd_ivrea_04_po36535-9789875624665.html;Manga
Brain Powered Planeta 01;2.0;https://www.todoconsolas.com/manga/57938-manga_brain_powered_planeta_01_po113329.html;Manga
Brave10 02;1.5;https://www.todoconsolas.com/manga/44312-manga_brave10_02_po33063-9788498851502.html;Manga
Bride Stories Norma 02;5.0;https://www.todoconsolas.com/manga/128935-manga_bride_stories_norma_02_po171190-9788467914528.html;Manga
Bride Stories Norma 06;5.0;https://www.todoconsolas.com/manga/161647-manga_bride_stories_norma_06_po200810-9788467918496.html;Manga
Bride Stories Norma 07;5.0;https://www.todoconsolas.com/manga/161643-manga_bride_stories_norma_07_po200811-9788467921663.html;Manga
Bride Stories Norma 08;5.0;https://www.todoconsolas.com/manga/161641-manga_bride_stories_norma_08_po200812-9788467924367.html;Manga
Bronze Glenat 01;3.5;https://www.todoconsolas.com/manga/43824-manga_bronze_glenat_01_po36902-9788484492535.html;Manga
Bronze Glenat 02;3.5;https://www.todoconsolas.com/manga/43823-manga_bronze_glenat_02_po36903-9788484492542.html;Manga
Btooom! Ivrea 02;4.0;https://www.todoconsolas.com/manga/6637-manga_btooom__ivrea_02_po44007-9788416040759.html;Manga
Bungou Stray Dogs Norma 06;5.5;https://www.todoconsolas.com/manga/83059-manga_bungou_stray_dogs_norma_06_po130575-9788467929799.html;Manga
Burn The Witch Panini 01;4.5;https://www.todoconsolas.com/manga/145398-manga_burn_the_witch_panini_01_po185764-9788411017497.html;Manga
Buscando al Hombre Ideal Norma 01;3.0;https://www.todoconsolas.com/manga/43437-manga_buscando_al_hombre_ideal_norma_01_po47381-9788498474169.html;Manga
Byakko Tercer Shinigami T-Raptor 01;3.5;https://www.todoconsolas.com/manga/81762-manga_byakko_tercer_shinigami_t_raptor_01_po129513-9788494380112.html;Manga
Cafe Diabolico 03;3.0;https://www.todoconsolas.com/manga/44662-manga_cafe_diabolico_03_po28196-9788492449255.html;Manga
Cafe Liebe Planeta 01;3.5;https://www.todoconsolas.com/manga/116705-manga_cafe_liebe_planeta_01_po159509-9788413417035.html;Manga
Capitan Harlock El Pirata Espacial Glenat 02;4.5;https://www.todoconsolas.com/manga/7149-manga_capitan_harlock_el_pirata_espacial_glenat_02_po49046-9788484492436.html;Manga
Capitan Harlock El Pirata Espacial Glenat 03;4.5;https://www.todoconsolas.com/manga/7150-manga_capitan_harlock_el_pirata_espacial_glenat_03_po49047-9788484492443.html;Manga
Capitan Harlock El Pirata Espacial Glenat 04;4.5;https://www.todoconsolas.com/manga/7151-manga_capitan_harlock_el_pirata_espacial_glenat_04_po49048-9788484492450.html;Manga
Capitan Tsubasa Glenat 02;4.5;https://www.todoconsolas.com/manga/12551-manga_capitan_tsubasa_glenat_02_po33333-9788484494034.html;Manga
Capitan Tsubasa Glenat 03;4.5;https://www.todoconsolas.com/manga/12552-manga_capitan_tsubasa_glenat_03_po33334-9788484494041.html;Manga
Capitan Tsubasa Glenat 09;4.5;https://www.todoconsolas.com/manga/43619-manga_capitan_tsubasa_glenat_09_po42366-9788484494102.html;Manga
Capitan Tsubasa Glenat 19;4.5;https://www.todoconsolas.com/manga/19127-manga_capitan_tsubasa_glenat_19_po54789-9788484494201.html;Manga
Capitan Tsubasa Glenat 21;4.5;https://www.todoconsolas.com/manga/101397-manga_capitan_tsubasa_glenat_21_po54791-9788484498704.html;Manga
Capitan Tsubasa Glenat 22;4.5;https://www.todoconsolas.com/manga/101398-manga_capitan_tsubasa_glenat_22_po54792-9788484498711.html;Manga
Capitan Tsubasa Glenat 23;4.5;https://www.todoconsolas.com/manga/80957-manga_capitan_tsubasa_glenat_23_po54793-9788484498728.html;Manga
Capitan Tsubasa Glenat 25;4.5;https://www.todoconsolas.com/manga/80958-manga_capitan_tsubasa_glenat_25_po54795-9788484498742.html;Manga
Capitan Tsubasa Planeta 04;7.95;https://www.todoconsolas.com/manga/146111-manga_capitan_tsubasa_planeta_04_po186493-9788413414034.html;Manga
Capitan Tsubasa Planeta Comic 01;7.95;https://www.todoconsolas.com/manga/110036-manga_capitan_tsubasa_planeta_comic_01_po153719-9788413418186.html;Manga
CardCaptor Sakura Clamp Norma 01;4.0;https://www.todoconsolas.com/manga/18501-manga_cardcaptor_sakura_clamp_norma_01_po89716-9788467930153.html;Manga
CardCaptor Sakura Clamp Norma 02;4.0;https://www.todoconsolas.com/manga/18502-manga_cardcaptor_sakura_clamp_norma_02_po89801-9788467930160.html;Manga
CardCaptor Sakura Clamp Norma 06;4.0;https://www.todoconsolas.com/manga/74047-manga_cardcaptor_sakura_clamp_norma_06_po121983-9788467937947.html;Manga
CardCaptor Sakura Clamp Norma 12;5.0;https://www.todoconsolas.com/manga/161319-manga_cardcaptor_sakura_clamp_norma_12_po200450-9788467957921.html;Manga
Carisma Mangaline 02;3.5;https://www.todoconsolas.com/manga/27001-manga_carisma_mangaline_02_po88564.html;Manga
Carole & Tuesday Ivrea 01;4.5;https://www.todoconsolas.com/manga/76011-manga_carole___tuesday_ivrea_01_po124993-9788418450693.html;Manga
Carole & Tuesday Ivrea 03;4.5;https://www.todoconsolas.com/manga/148335-manga_carole___tuesday_ivrea_03_po188204-9788418645235.html;Manga
Cazadores de Magos Planeta 03;4.5;https://www.todoconsolas.com/manga/43635-manga_cazadores_de_magos_planeta_03_po42291.html;Manga
Chainsaw Man Norma 01;4.5;https://www.todoconsolas.com/manga/81814-manga_chainsaw_man_norma_01_po116332-9788467941159.html;Manga
Chainsaw Man Norma 02;5.0;https://www.todoconsolas.com/manga/88549-manga_chainsaw_man_norma_02_po116333-9788467942620.html;Manga
Change 123 Ivrea 01;5.5;https://www.todoconsolas.com/manga/55505-manga_change_123_ivrea_01_po72056-9789875625518.html;Manga
Change 123 Ivrea 02;5.5;https://www.todoconsolas.com/manga/55504-manga_change_123_ivrea_02_po72057-9789875626119.html;Manga
Chicas de instituto Otakuland 05;4.0;https://www.todoconsolas.com/manga/148313-manga_chicas_de_instituto_otakuland_05_po188267-9788496172326.html;Manga
Children of the Whales Milky Way 02;5.5;https://www.todoconsolas.com/manga/78411-manga_children_of_the_whales_milky_way_02_po127290-9788416960897.html;Manga
Children of the Whales Milky Way 03;5.5;https://www.todoconsolas.com/manga/78412-manga_children_of_the_whales_milky_way_03_po127292-9788416960958.html;Manga
ChirAlity Norma 02;4.0;https://www.todoconsolas.com/manga/8323-manga_chirality_norma_02_po60277.html;Manga
Chitose Etc Planeta 01;4.0;https://www.todoconsolas.com/manga/92975-manga_chitose_etc_planeta_01_po139018-9788416889686.html;Manga
Chitose Etc PROMO Planeta 01;1.0;https://www.todoconsolas.com/manga/155179-manga_chitose_etc_promo_planeta_01_po194737-9788413421438.html;Manga
Chobits 02;3.0;https://www.todoconsolas.com/manga/4938-manga_chobits_02_po29332-9788484316060.html;Manga
Chobits 03;3.0;https://www.todoconsolas.com/manga/4939-manga_chobits_03_po29333-9788484316077.html;Manga
Citrus Ivrea 02;5.0;https://www.todoconsolas.com/manga/13857-manga_citrus_ivrea_02_po79578-9788416905423.html;Manga
Citrus Ivrea 03;5.0;https://www.todoconsolas.com/manga/14371-manga_citrus_ivrea_03_po92688-9788416905997.html;Manga
Citrus Ivrea 04;5.0;https://www.todoconsolas.com/manga/14372-manga_citrus_ivrea_04_po92689-9788416999552.html;Manga
City Hunter Arechi 01;7.0;https://www.todoconsolas.com/manga/134716-manga_city_hunter_arechi_01_po176461-9788417957841.html;Manga
Claymore Glenat 04;3.5;https://www.todoconsolas.com/manga/5479-manga_claymore_glenat_04_po33294-9788483571002.html;Manga
Claymore Glenat 07;4.0;https://www.todoconsolas.com/manga/5482-manga_claymore_glenat_07_po33297-9788483572498.html;Manga
Claymore Glenat 13;4.0;https://www.todoconsolas.com/manga/5488-manga_claymore_glenat_13_po33303-9788483573716.html;Manga
Claymore Norma 02;3.5;https://www.todoconsolas.com/manga/35205-manga_claymore_norma_02_po106355-9788467912395.html;Manga
Claymore Norma 03;3.5;https://www.todoconsolas.com/manga/35209-manga_claymore_norma_03_po106356-9788467912401.html;Manga
Coco la Leyenda del Halcon Mangaline 02;1.0;https://www.todoconsolas.com/manga/5147-manga_coco_la_leyenda_del_halcon_mangaline_02_po30997.html;Manga
Coco la Leyenda del Halcon Mangaline 03;2.0;https://www.todoconsolas.com/manga/57973-manga_coco_la_leyenda_del_halcon_mangaline_03_po56498.html;Manga
Coco la Leyenda del Halcon Mangaline 07;2.0;https://www.todoconsolas.com/manga/57917-manga_coco_la_leyenda_del_halcon_mangaline_07_po116662.html;Manga
Code Geass: Lelouch, el de la Rebelion Ivrea 03;4.5;https://www.todoconsolas.com/manga/6215-manga_code_geass__lelouch__el_de_la_rebelion_ivrea_03_po39755-9788415680963.html;Manga
Code Geass: Lelouch, el de la Rebelion Ivrea 06;5.0;https://www.todoconsolas.com/manga/42931-manga_code_geass__lelouch__el_de_la_rebelion_ivrea_06_po59521-9788415922346.html;Manga
Code Geass: Lelouch, el de la Rebelion Ivrea 07;5.0;https://www.todoconsolas.com/manga/42929-manga_code_geass__lelouch__el_de_la_rebelion_ivrea_07_po59522-9788415922506.html;Manga
Coleccion Completa 34 Tomos Dragon Ball Ultimate Edition Nueva Edicion;259.95;https://www.todoconsolas.com/manga/163559-manga_coleccion_completa_34_tomos_dragon_ball_ultimate_edition_nueva_edicion_po202433.html;Manga
Collage Perfecto Ivrea 01;2.0;https://www.todoconsolas.com/manga/3037-manga_collage_perfecto_ivrea_01_po26937-9789875625495.html;Manga
Confuso Primer Amor Milky Way 01;4.0;https://www.todoconsolas.com/manga/155897-manga_confuso_primer_amor_milky_way_01_po195434-9788419195180.html;Manga
Confuso Primer Amor Milky Way 03;5.0;https://www.todoconsolas.com/manga/155895-manga_confuso_primer_amor_milky_way_03_po195436-9788419195654.html;Manga
Corona de Flores Norma 03;2.0;https://www.todoconsolas.com/manga/27009-manga_corona_de_flores_norma_03_po97315-9788498140231.html;Manga
Corona de Flores Norma 04;2.0;https://www.todoconsolas.com/manga/27008-manga_corona_de_flores_norma_04_po97389-9788498141573.html;Manga
Corona de Flores Norma 06;2.0;https://www.todoconsolas.com/manga/27007-manga_corona_de_flores_norma_06_po97391-9788498142327.html;Manga
Corona de Flores Norma 07;2.0;https://www.todoconsolas.com/manga/25014-manga_corona_de_flores_norma_07_po18253-9788498142334.html;Manga
Coujin X Norma 01;5.5;https://www.todoconsolas.com/manga/114234-manga_coujin_x_norma_01_po157414-9788467958089.html;Manga
Crimen Perfecto Norma 01;4.5;https://www.todoconsolas.com/manga/26820-manga_crimen_perfecto_norma_01_po100117-9788467936919.html;Manga
Crimson Grimoire Panini 01;4.0;https://www.todoconsolas.com/manga/155466-manga_crimson_grimoire_panini_01_po195001-9788413347653.html;Manga
Crimson Hero 03;2.0;https://www.todoconsolas.com/manga/5573-manga_crimson_hero_03_po34122-9788483573136.html;Manga
Crimson Hero 04;2.0;https://www.todoconsolas.com/manga/5572-manga_crimson_hero_04_po34121-9788483573457.html;Manga
Crimson Hero 06;2.0;https://www.todoconsolas.com/manga/5569-manga_crimson_hero_06_po34116-9788483576137.html;Manga
